Código CCN;Código CNH;Nombre;Comunidad Autónoma;Provincia;Municipio;Dirección;Código Postal;Teléfono;Número de camas instaladas;Tipo de Centro;Dependencia Funcional;Observaciones;Concierto;Acreditación Docente
908005262;81919;PARC SANITARI SANT JOAN DE DEU-SERVEIS SANITARIS CENTRE PENITENCIARI BRIANS-2;CATALUÑA;BARCELONA;Sant Esteve Sesrovires;Carretera Martorell A Capellades ,;8635;936935000;152;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
1003000247;30250;HOSPITAL UNIVERSITARIO SAN JUAN DE ALICANTE;COMUNIDAD VALENCIANA;ALICANTE;Sant Joan d'Alacant;Carretera C.Nal. 332, Alicante-Valencia S/N;3550;965169400;396;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
908005286;82034;SERVEIS SANITARIS SANT JOAN DE VILATORRADA;CATALUÑA;BARCELONA;Sant Joan de Vilatorrada;Carretera De Manresa A Solsona. Cami De Les Torres C-55;8250;932140100;56;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
908005288;82066;HOSPITAL DE SANT JOAN DESPI MOISES BROGGI;CATALUÑA;BARCELONA;Sant Joan Despí;Avenida Jacint Verdaguer 90;8970;935531200;328;Hospitales Generales;OTRAS ENTIDADES U ORGANISMOS PÚBLICOS;;Red de utilización pública (RUP);SI
908005196;81038;HOSPITAL RESIDENCIA SANT CAMIL - CONSORCI SANITARI DEL GARRAF.;CATALUÑA;BARCELONA;Sant Pere de Ribes;Ronda Sant  Camil S/N;8810;938960025;295;Hospitales Generales;OTRAS ENTIDADES U ORGANISMOS PÚBLICOS;;Red de utilización pública (RUP);SI
535000688;350265;QUINTA MEDICA DE REPOSO;CANARIAS;LAS PALMAS;Santa Brígida;Camino Palma Romero 7;35300;928640050;78;Hospitales de salud mental y tratamiento de toxicomanías;PRIVADOS;;Sin concierto;NO
908005197;81069;FUNDACIO HOSPITAL DE L'ESPERIT SANT;CATALUÑA;BARCELONA;Santa Coloma de Gramenet;Avenida Mossen Josep Pons I Robada S/N;8923;933869648;177;Hospitales Generales;PRIVADOS;;Red de utilización pública (RUP);SI
908005198;81056;CENTRES ASSISTENCIALS DR. EMILI MIRA I LOPEZ (RECINTE TORRIBERA).;CATALUÑA;BARCELONA;Santa Coloma de Gramenet;Calle Prat De La Riba 171;8921;934628926;454;Hospitales de salud mental y tratamiento de toxicomanías;OTRAS ENTIDADES U ORGANISMOS PÚBLICOS;;Red de utilización pública (RUP);SI
639000455;390152;CLINICA MOMPIA;CANTABRIA;CANTABRIA;Santa Cruz de Bezana;Avenida De Los Condes S/N;39109;942584100;105;Hospitales Generales;PRIVADOS;;Sin concierto;NO
538000130;380099;VITHAS HOSPITAL SANTA CRUZ;CANARIAS;SANTA CRUZ DE TENERIFE;Santa Cruz de Tenerife;Calle Enrique Wolfson 8;38006;922534733;61;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
538004230;380033;HOSPITAL DEL TORAX;CANARIAS;SANTA CRUZ DE TENERIFE;Santa Cruz de Tenerife;Calle Santa Maria Soledad 28;38010;922602000;129;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;DC;DC
538001932;380027;HOSPITAL UNIVERSITARIO NUESTRA SEÑORA DE LA CANDELARIA;CANARIAS;SANTA CRUZ DE TENERIFE;Santa Cruz de Tenerife;Carretera Rosario (Del) 145;38010;922602000;839;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;DC;DC
538004244;380048;HOSPITAL PSIQUIATRICO DE TENERIFE;CANARIAS;SANTA CRUZ DE TENERIFE;Santa Cruz de Tenerife;Calle Domingo J Manrique 2;38006;922678000;94;Hospitales de salud mental y tratamiento de toxicomanías;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;DC;DC
538000536;380086;HOSPITAL QUIRON SALUD TENERIFE;CANARIAS;SANTA CRUZ DE TENERIFE;Santa Cruz de Tenerife;Calle Poeta Rodriguez Herrera 1;38006;922270700;187;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
538000373;380295;HOSPITEN RAMBLA;CANARIAS;SANTA CRUZ DE TENERIFE;Santa Cruz de Tenerife;Rambla Santa Cruz 115;38001;922291600;97;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
538001244;380064;HOSPITAL SAN JUAN DE DIOS TENERIFE;CANARIAS;SANTA CRUZ DE TENERIFE;Santa Cruz de Tenerife;Carretera Santa Cruz Laguna 53;38009;922645511;152;Hospitales Generales;ORGANIZACIONES NO GUBERNAMENTALES;;Concierto parcial;NO
538000116;380103;HOSPITAL PARQUE;CANARIAS;SANTA CRUZ DE TENERIFE;Santa Cruz de Tenerife;Calle Mendez Nuñez 40;38003;922274400;64;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
535003839;350271;HOSPITAL SAN ROQUE DE GUIA;CANARIAS;LAS PALMAS;Santa María de Guía de Gran Canaria;Lugar Diseminado Cuesta De Caraballo 11;35450;928896500;54;Hospitales de media y larga estancia;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;DC;DC
943000764;430213;POLICLINICA COMARCAL DEL VENDRELL.;CATALUÑA;TARRAGONA;Santa Oliva;Avenida Santa Oliva 1-13;43710;977660140;136;Hospitales de media y larga estancia;PRIVADOS;;Red de utilización pública (RUP);NO
639000197;390015;HOSPITAL UNIVERSITARIO MARQUES DE VALDECILLA;CANTABRIA;CANTABRIA;Santander;Avenida Valdecilla S/N;39008;942202520;923;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
639000883;390041;HOSPITAL RAMON NEGRETE;CANTABRIA;CANTABRIA;Santander;Avenida Del Faro NÃ?Âº 33;39012;942204100;30;Hospitales especializados;MÚTUAS COLABORADORAS CON LA SEGURIDAD SOCIAL;;Sin concierto;NO
639001300;390067;CENTRO HOSPITALARIO PADRE MENNI;CANTABRIA;CANTABRIA;Santander;Avenida Cantabria NÃ?Âº 52;39012;942390060;403;Hospitales de salud mental y tratamiento de toxicomanías;PRIVADOS;;Concierto parcial;NO
639000462;390054;HOSPITAL SANTA CLOTILDE;CANTABRIA;CANTABRIA;Santander;Calle General Davila 35;39006;942211678;127;Hospitales de media y larga estancia;PRIVADOS;;Concierto parcial;NO
1215000179;150200;COMPLEXO HOSPITALARIO UNIVERSITARIO DE SANTIAGO;GALICIA;A CORUÑA;Santiago de Compostela;Calle Choupana (Da) S/N;15706;981950000;1395;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
1215000181;150365;HOSPITAL HM ROSALEDA - HM LA ESPERANZA;GALICIA;A CORUÑA;Santiago de Compostela;Calle Santiago Leon De Caracas (De) 1;15701;981551200;119;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
1648000016;480255;HOSPITAL SAN JUAN DE DIOS;PAÍS VASCO;VIZCAYA;Santurtzi;Avenida Cristobal Murrieta ( Et/Av ) 70;48980;902012450;105;Hospitales Generales;ORGANIZACIONES NO GUBERNAMENTALES;;Concierto parcial;SI
1648000022;480293;AMSA SERVICIO DE PSIQUIATRIA;PAÍS VASCO;VIZCAYA;Santurtzi;Avenida Cristobal Murrieta ( Et/Av ) 70;48980;0;24;Hospitales de salud mental y tratamiento de toxicomanías;PRIVADOS;;Sin concierto;NO
740000778;400019;HOSPITAL GENERAL DE SEGOVIA (COMPLEJO ASISTENCIAL DE SEGOVIA);CASTILLA Y LEÓN;SEGOVIA;Segovia;Calle Miguel Servet 0;40002;921419265;375;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
740000779;400045;HOSPITAL RECOLETAS SEGOVIA NUESTRA SEÑORA DE LA MISERICORDIA;CASTILLA Y LEÓN;SEGOVIA;Segovia;Calle Doctor Velasco 21-23;40003;0;48;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
1046000556;460272;HOSPITAL DOCTOR MOLINER;COMUNIDAD VALENCIANA;VALENCIA;Serra;Calle Porta Coeli S/N;46118;961687900;179;Hospitales de media y larga estancia;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
925000578;250117;FUNDACIO SANT HOSPITAL.;CATALUÑA;LLEIDA;Seu d'Urgell, La;Paseo Joan Brudieu 8;25700;973350050;88;Hospitales Generales;PRIVADOS;;Red de utilización pública (RUP);NO
141000546;410055;HOSPITAL SAN  LAZARO;ANDALUCÍA;SEVILLA;Sevilla;Avenida Doctor Fedriani S/N;41009;955017800;76;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;DC;DC
141000544;410042;Hospital Universitario Virgen Macarena;ANDALUCÍA;SEVILLA;Sevilla;Avenida Doctor Fedriani 3;41009;955008000;884;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;DC;DC
141000541;410021;Hospital Universitario Virgen De Valme;ANDALUCÍA;SEVILLA;Sevilla;Avenida De Bellavista S/N;41014;955015160;531;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;DC;DC
141006842;410476;HOSPITAL DE LA MUJER;ANDALUCÍA;SEVILLA;Sevilla;Avenida Manuel Siurot S/N;41013;955012720;221;Hospitales especializados;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;DC;DC
141000551;410465;HOSPITAL INFANTIL;ANDALUCÍA;SEVILLA;Sevilla;Avenida Manuel Siurot S/N;41013;0;136;Hospitales especializados;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;DC;DC
141000550;410443;HOSPITAL DE REHABILITACION Y TRAUMATOLOGIA DEL H.U.  VIRGEN DEL ROCIO;ANDALUCÍA;SEVILLA;Sevilla;Avenida Manuel Siurot S/N;41013;0;295;Hospitales especializados;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;DC;DC
141000727;410135;HOSPITAL QUIRONSALUD INFANTA LUISA;ANDALUCÍA;SEVILLA;Sevilla;Calle San Jacinto 87;41010;954330100;139;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
141000539;410107;CLINICA SANTA ISABEL;ANDALUCÍA;SEVILLA;Sevilla;Calle Luis Montoto 100;41018;954919000;96;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
141002499;410409;HOSPITAL VIAMED SANTA ANGELA DE LA CRUZ;ANDALUCÍA;SEVILLA;Sevilla;Avenida De Jerez 59;41013;954032000;105;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
141000552;410080;HOSPITAL SAN JUAN DE DIOS DE SEVILLA;ANDALUCÍA;SEVILLA;Sevilla;Avenida Eduardo Dato 42;41005;954933870;47;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
141000538;410074;HOSPITAL VICTORIA EUGENIA DE LA CRUZ ROJA ESPAÑA??OLA;ANDALUCÍA;SEVILLA;Sevilla;Avenida De La Cruz Roja 1;41009;954351400;39;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
141000547;410016;Hospital Universitario Virgen Del Rocio;ANDALUCÍA;SEVILLA;Sevilla;Avenida Manuel Siurot S/N;41013;955013466;655;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;DC;DC
141000549;410093;HOSPITAL DUQUES DEL INFANTADO;ANDALUCÍA;SEVILLA;Sevilla;Calle Sor Gregoria De Santa Teresa S/N;41012;955016300;43;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;DC;DC
141000536;410325;FREMAP, HOSPITAL Y CENTRO DE REHABILITACION DE SEVILLA;ANDALUCÍA;SEVILLA;Sevilla;Avenida De Jerez S/N;41014;954249102;102;Hospitales especializados;PRIVADOS;;Sin concierto;NO
141000537;410129;HOSPITAL FATIMA;ANDALUCÍA;SEVILLA;Sevilla;Glorieta De Mejico 1;41012;954613300;73;Hospitales Generales;PRIVADOS;;Sin concierto;NO
141006243;410346;HOSPITAL PSIQUIATRICO PENITENCIARIO;ANDALUCÍA;SEVILLA;Sevilla;Carretera Torreblanca-Mairena Km. 3,5 S/N;41007;955616666;26;Hospitales de salud mental y tratamiento de toxicomanías;PRIVADOS;;Sin concierto;NO
141000534;410114;HOSPITAL QUIRONSALUD SAGRADO CORAZON;ANDALUCÍA;SEVILLA;Sevilla;Calle Rafael Salgado 3;41013;954937676;147;Hospitales Generales;PRIVADOS;;Sin concierto;NO
925000581;250138;CENTRE SANITARI DEL SOLSONES, FPC;CATALUÑA;LLEIDA;Solsona;Plaza Antoni Guitart, 1;25280;973481172;32;Hospitales de media y larga estancia;OTRAS ENTIDADES U ORGANISMOS PÚBLICOS;;Red de utilización pública (RUP);NO
742000617;420011;HOSPITAL SANTA BARBARA (COMPLEJO ASISTENCIAL DE SORIA);CASTILLA Y LEÓN;SORIA;Soria;Paseo De Santa Barbara 0;42005;975234301;228;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;DC;DC
742000618;420026;HOSPITAL VIRGEN DEL MIRON (COMPLEJO ASISTENCIAL DE SORIA);CASTILLA Y LEÓN;SORIA;Soria;Carretera De Logroño 8;42004;975234301;91;Hospitales de media y larga estancia;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;DC;DC
538000118;380359;CLINICA TARA;CANARIAS;SANTA CRUZ DE TENERIFE;Tacoronte;Calle Casas Altas S/N;38399;922563351;12;Otros Centros con Internamiento;PRIVADOS;;Concierto parcial;SI
1106000804;60231;HOSPITAL SIBERIA-SERENA;EXTREMADURA;BADAJOZ;Talarrubias;Carretera Talarrubias-Agudo   Km 2 0;6640;924648100;43;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;DC;DC
845000006;450089;CLINICA MARAZUELA, S.A.;CASTILLA-LA MANCHA;TOLEDO;Talavera de la Reina;Avenida De Extremadura 5;45600;925815281;15;Hospitales Generales;PRIVADOS;;Sin concierto;NO
845000810;450067;HOSPITAL GENERAL NUESTRA SEÑORA DEL PRADO;CASTILLA-LA MANCHA;TOLEDO;Talavera de la Reina;Carretera Madrid KM 114;45600;925803600;312;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
943000756;430022;HOSPITAL SOCIOSANITARI FRANCOLI;CATALUÑA;TARRAGONA;Tarragona;Calle Doctor Mallafre Guasch S/N;43005;977232714;156;Hospitales de media y larga estancia;OTRAS ENTIDADES U ORGANISMOS PÚBLICOS;;Red de utilización pública (RUP);NO
943000769;430265;CENTRE SOCIOSANITARI LLEVANT;CATALUÑA;TARRAGONA;Tarragona;Calle Joan Fuster Ortells S/N;43007;977239412;60;Hospitales de media y larga estancia;PRIVADOS;;Red de utilización pública (RUP);NO
943000777;430322;RESIDENCIA SANTA TECLA PONENT;CATALUÑA;TARRAGONA;Tarragona;Calle Menorca 26;43006;977540678;70;Hospitales de media y larga estancia;PRIVADOS;;Red de utilización pública (RUP);NO
943000754;430043;HOSPITAL DE SANT PAU I SANTA TECLA;CATALUÑA;TARRAGONA;Tarragona;Rambla Vella 14;43003;977259900;186;Hospitales Generales;PRIVADOS;;Red de utilización pública (RUP);SI
943000755;430017;HOSPITAL UNIVERSITARI JOAN XXIII DE TARRAGONA;CATALUÑA;TARRAGONA;Tarragona;Calle Doctor Mallafre Guasch 4;43007;977295800;372;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Red de utilización pública (RUP);SI
943000753;430069;CLINICA ACTIVA MUTUA 2008;CATALUÑA;TARRAGONA;Tarragona;Calle Pin I Soler 12;43002;977217900;22;Hospitales especializados;MÚTUAS COLABORADORAS CON LA SEGURIDAD SOCIAL;;Sin concierto;NO
943000757;430056;HOSPITAL VIAMED MONEGAL;CATALUÑA;TARRAGONA;Tarragona;Calle Lopez Pelaez 15-17;43002;977225012;53;Hospitales Generales;PRIVADOS;;Sin concierto;NO
535002081;350390;CLINICA JORGANI;CANARIAS;LAS PALMAS;Teguise;Calle Avda. Islas Canarias 5;35508;928346868;11;Otros Centros con Internamiento;PRIVADOS;;Sin concierto;NO
535000319;350287;HOSPITAL CIUDAD DE TELDE;CANARIAS;LAS PALMAS;Telde;Calle Mister Blisse S/N;35212;928707555;219;Hospitales de media y larga estancia;PRIVADOS;;Concierto parcial;NO
908005228;81728;HOSPITAL GENERAL PENITENCIARI;CATALUÑA;BARCELONA;Terrassa;Carretera Torrebonica S/N;8227;937317861;32;Hospitales Generales;OTRAS ENTIDADES U ORGANISMOS PÚBLICOS;;Sin concierto;NO
908005231;81458;APTIMA CENTRE CLINIC - MUTUA DE TERRASSA;CATALUÑA;BARCELONA;Terrassa;Plaza Doctor Robert 5;8221;937365072;70;Hospitales Generales;PRIVADOS;;Sin concierto;NO
908005200;81094;HOSPITAL UNIVERSITARI MUTUA DE TERRASSA;CATALUÑA;BARCELONA;Terrassa;Plaza Doctor Robert 5;8221;937365050;534;Hospitales Generales;PRIVADOS;;Red de utilización pública (RUP);SI
908005239;81537;CENTRE VALLPARADIS;CATALUÑA;BARCELONA;Terrassa;Calle Sant Antoni 52;8221;937365030;81;Hospitales de media y larga estancia;PRIVADOS;;Sin concierto;NO
908005207;81075;HOSPITAL DE TERRASSA.;CATALUÑA;BARCELONA;Terrassa;Carretera Torrebonica S/N;8227;937310007;460;Hospitales Generales;OTRAS ENTIDADES U ORGANISMOS PÚBLICOS;;Red de utilización pública (RUP);SI
908005199;81081;HOSPITAL DE SANT LLATZER;CATALUÑA;BARCELONA;Terrassa;Plaza Doctor Robert 1;8221;937837111;77;Hospitales de media y larga estancia;OTRAS ENTIDADES U ORGANISMOS PÚBLICOS;;Red de utilización pública (RUP);NO
244000003;440027;HOSPITAL DE SAN JOSE;ARAGÓN;TERUEL;Teruel;Avenida Zaragoza 16;44001;978654070;50;Hospitales de media y larga estancia;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
244000004;440033;CENTRO DE REHABILITACION PSICOSOCIAL SAN JUAN DE DIOS;ARAGÓN;TERUEL;Teruel;Avenida Zaragoza 10-14;44001;978654040;150;Hospitales de salud mental y tratamiento de toxicomanías;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
244000002;440012;HOSPITAL OBISPO POLANCO;ARAGÓN;TERUEL;Teruel;Avenida Ruiz Jarabo S/N;44002;978654000;215;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
535000463;350326;HOSPITEN LANZAROTE;CANARIAS;LAS PALMAS;Tías;Camino Lomo Gordo S/N;35572;928596100;61;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
845000584;450122;HOSPITAL QUIRONSALUD TOLEDO;CASTILLA-LA MANCHA;TOLEDO;Toledo;Calle Urbanizacion Tres Culturas S/N;45005;925266100;80;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
845000003;450041;HOSPITAL PROVINCIAL NTRA.SRA.DE LA MISERICORDIA;CASTILLA-LA MANCHA;TOLEDO;Toledo;Calle San Servando S/N;45006;925259350;146;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;DC;DC
845000702;450015;HOSPITAL VIRGEN DE LA SALUD;CASTILLA-LA MANCHA;TOLEDO;Toledo;Avenida De Barber 30;45004;925269200;622;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;DC;DC
845000704;450020;HOSPITAL GERIATRICO VIRGEN DEL VALLE;CASTILLA-LA MANCHA;TOLEDO;Toledo;Carretera Cobisa S/N;45004;925269300;155;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;DC;DC
845000812;450036;HOSPITAL NACIONAL DE PARAPLEJICOS;CASTILLA-LA MANCHA;TOLEDO;Toledo;Calle Finca De La Peraleda S/N;45071;925247700;210;Hospitales especializados;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
845000027;450133;CENTRO DE TRATAMIENTO DE DROGODEPENDIENTES EL ALBA;CASTILLA-LA MANCHA;TOLEDO;Toledo;Carretera Puebla De Montalban KM. 3,6;45071;925216154;30;Hospitales de salud mental y tratamiento de toxicomanías;OTROS CENTROS O ESTABLECIMIENTOS PÚBLICOS DE DEPENDENCIA AUTONÓMICA;;Sin concierto;NO
1620000008;200219;CLINICA SANTA MARIA DE LA ASUNCION (INVIZA, S. A.);PAÍS VASCO;GUIPÚZCOA;Tolosa;Carretera Carretera Izaskun 9;20400;943697000;120;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
813000931;130128;HOSPITAL GENERAL DE TOMELLOSO;CASTILLA-LA MANCHA;CIUDAD REAL;Tomelloso;Calle Vereda De Socuellamos S/N;13700;926525800;155;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
1328000089;281337;HOSPITAL UNIVERSITARIO DE TORREJON;MADRID;MADRID;Torrejón de Ardoz;Calle Mateo Inurria 1;28850;0;250;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
639000989;390149;HOSPITAL SIERRALLANA;CANTABRIA;CANTABRIA;Torrelavega;Barrio Ganzo S/N;39300;942847400;301;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
1328000072;281157;HOSPITAL UNIVERSITARIO HM TORRELODONES;MADRID;MADRID;Torrelodones;Avenida Castillo De Olivares S/N;28250;912675000;86;Hospitales Generales;PRIVADOS;;Concierto parcial;SI
129001083;290228;CLINICA SANTA ELENA;ANDALUCÍA;MALAGA;Torremolinos;Urbanizacion Los Alamos S/N;29620;952386266;90;Hospitales Generales;PRIVADOS;;Sin concierto;NO
129001075;290213;HOSPITAL MARITIMO DE  TORREMOLINOS;ANDALUCÍA;MALAGA;Torremolinos;Calle Sanatorio 5;29620;951033735;89;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;DC;DC
1003000233;30339;HOSPITAL UNIVERSITARIO DE TORREVIEJA;COMUNIDAD VALENCIANA;ALICANTE;Torrevieja;Carretera Carretera Cv 95 S. Miguel Salinas-Torrevieja Pda. La Ceñuela S/N;3186;965721200;269;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Red de utilización pública (RUP);SI
1003000167;30298;HOSPITAL QUIRONSALUD TORREVIEJA;COMUNIDAD VALENCIANA;ALICANTE;Torrevieja;Partida De La Loma S/N;3184;966921313;132;Hospitales Generales;PRIVADOS;;Sin concierto;NO
943000759;430189;CLINICA TERRES DE L'EBRE;CATALUÑA;TARRAGONA;Tortosa;Plaza Joaquim  Bau 6-8;43500;977588200;40;Hospitales Generales;MUNICIPIO;;Red de utilización pública (RUP);NO
943000758;430173;HOSPITAL DE LA SANTA CREU;CATALUÑA;TARRAGONA;Tortosa;Paseo Mossen Valls Bartomeu 1;43590;977500533;250;Hospitales de media y larga estancia;MUNICIPIO;;Red de utilización pública (RUP);SI
943000760;430167;HOSPITAL DE TORTOSA VERGE DE LA CINTA;CATALUÑA;TARRAGONA;Tortosa;Calle Esplanetes . 44;43500;977519100;248;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Red de utilización pública (RUP);SI
925000579;250143;HOSPITAL COMARCAL DEL PALLARS;CATALUÑA;LLEIDA;Tremp;Calle Pau Casals 5;25620;973652255;63;Hospitales Generales;OTRAS ENTIDADES U ORGANISMOS PÚBLICOS;;Red de utilización pública (RUP);NO
1531000729;310137;HOSPITAL REINA SOFIA;C. FORAL DE NAVARRA;NAVARRA;Tudela;Carretera Tarazona KM. 3 -;31500;848434000;190;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
123000214;230098;HOSPITAL SAN JUAN DE LA CRUZ;ANDALUCÍA;JAÉN;Úbeda;Carretera De Linares S/N;23400;953028200;231;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
1648004434;480327;URDULIZ OSPITALEA;PAÍS VASCO;VIZCAYA;Urduliz;Calle Goieta Kalea 32;48610;946007005;128;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
1620000016;200230;SANATORIO USURBIL, S. L.;PAÍS VASCO;GUIPÚZCOA;Usurbil;Barrio San Esteban Auzoa 48;20170;0;80;Hospitales de salud mental y tratamiento de toxicomanías;PRIVADOS;;Sin concierto;NO
141001947;410386;HOSPITAL DE ALTA RESOLUCION DE UTRERA;ANDALUCÍA;SEVILLA;Utrera;Calle Brigadas Internacionales S/N;41710;955839097;14;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
1328000080;281236;HOSPITAL UNIVERSITARIO INFANTA ELENA;MADRID;MADRID;Valdemoro;Avenida Reyes Catolicos 21;28342;918948410;158;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;SI
813000584;130087;HOSPITAL GENERAL DE VALDEPEÑAS;CASTILLA-LA MANCHA;CIUDAD REAL;Valdepeñas;Avenida De Los Estudiantes S/Nº;13300;926320200;103;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Sin concierto;NO
333002321;330313;HOSPITAL DE LUARCA;PPDO. DE ASTURIAS;ASTURIAS;Valdés;Calle Villar S/N 0;33700;985470707;19;Otros Centros con Internamiento;PRIVADOS;;Sin concierto;NO
1046000421;460137;HOSPITAL QUIRONSALUD VALENCIA;COMUNIDAD VALENCIANA;VALENCIA;Valencia;Avenida Blasco Ibañez 14;46010;963690600;88;Hospitales Generales;PRIVADOS;;Sin concierto;NO
1046000342;460044;HOSPITAL CLINICO UNIVERSITARIO DE VALENCIA;COMUNIDAD VALENCIANA;VALENCIA;Valencia;Avenida Blasco Ibañez 17;46010;961973500;582;Hospitales Generales;SERVICIOS E INSTITUTOS DE SALUD DE LAS COMUNIDADES AUTÓNOMAS;;Concierto parcial;SI
1046000344;460116;HOSPITAL VIRGEN DEL CONSUELO;COMUNIDAD VALENCIANA;VALENCIA;Valencia;Calle Callosa D'En Sarria 12;46007;963177800;156;Hospitales Generales;PRIVADOS;;Concierto parcial;NO
